file,Essay Type,Country,Level,Elaboration N,Elaboration %,Same-Unit N,Same-Unit %,Attribution N,Attribution %,Joint N,Joint %,Enablement N,Enablement %,Background N,Background %,Comparison N,Comparison %,Contrast N,Contrast %,Manner-Means N,Manner-Means %,Temporal N,Temporal %,Condition N,Condition %,Summary N,Summary %,Cause N,Cause %,Topic-Comment N,Topic-Comment %,Evaluation N,Evaluation %,Explanation N,Explanation %,Textual-Organization N,Textual-Organization %,Topic-Change N,Topic-Change %,total lines
W_THA_PTJ0_102_B1_1.txt.json,Jobs,THA,B1_1,19,0.56,0,0.0,2,0.06,8,0.24,1,0.03,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.09,0,0.0,0,0.0,34
W_THA_PTJ0_210_B1_1.txt.json,Jobs,THA,B1_1,17,0.52,0,0.0,4,0.12,4,0.12,0,0.0,2,0.06,0,0.0,3,0.09,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,33
W_THA_SMK0_332_B1_1.txt.json,Smoking,THA,B1_1,21,0.4,6,0.12,5,0.1,8,0.15,1,0.02,1,0.02,0,0.0,5,0.1,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,0,0.0,1,0.02,3,0.06,0,0.0,0,0.0,52
W_THA_PTJ0_107_B1_1.txt.json,Jobs,THA,B1_1,15,0.5,0,0.0,2,0.07,7,0.23,2,0.07,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,30
W_THA_PTJ0_128_B1_1.txt.json,Jobs,THA,B1_1,19,0.44,2,0.05,7,0.16,8,0.19,0,0.0,2,0.05,1,0.02,2,0.05,0,0.0,0,0.0,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,43
W_THA_PTJ0_259_B1_1.txt.json,Jobs,THA,B1_1,11,0.48,2,0.09,1,0.04,4,0.17,0,0.0,2,0.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,2,0.09,0,0.0,0,0.0,23
W_THA_SMK0_128_B1_1.txt.json,Smoking,THA,B1_1,19,0.58,4,0.12,2,0.06,2,0.06,2,0.06,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33
W_THA_PTJ0_153_B1_1.txt.json,Jobs,THA,B1_1,16,0.52,0,0.0,0,0.0,2,0.06,1,0.03,0,0.0,0,0.0,6,0.19,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,4,0.13,0,0.0,0,0.0,31
W_THA_SMK0_150_B1_1.txt.json,Smoking,THA,B1_1,20,0.62,0,0.0,2,0.06,2,0.06,1,0.03,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,3,0.09,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32
W_THA_PTJ0_177_B1_1.txt.json,Jobs,THA,B1_1,15,0.52,2,0.07,5,0.17,2,0.07,4,0.14,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29
W_THA_PTJ0_089_B1_1.txt.json,Jobs,THA,B1_1,19,0.54,2,0.06,1,0.03,4,0.11,1,0.03,0,0.0,1,0.03,2,0.06,0,0.0,0,0.0,3,0.09,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,35
W_THA_SMK0_261_B1_1.txt.json,Smoking,THA,B1_1,11,0.46,0,0.0,2,0.08,6,0.25,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,1,0.04,0,0.0,1,0.04,0,0.0,0,0.0,2,0.08,0,0.0,0,0.0,24
W_THA_PTJ0_302_B1_1.txt.json,Jobs,THA,B1_1,20,0.51,0,0.0,3,0.08,8,0.21,0,0.0,6,0.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,39
W_THA_PTJ0_333_B1_1.txt.json,Jobs,THA,B1_1,16,0.57,0,0.0,4,0.14,4,0.14,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.07,1,0.04,0,0.0,0,0.0,28
W_THA_PTJ0_145_B1_1.txt.json,Jobs,THA,B1_1,19,0.45,2,0.05,7,0.17,10,0.24,0,0.0,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,1,0.02,0,0.0,1,0.02,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,42
W_THA_SMK0_400_B1_1.txt.json,Smoking,THA,B1_1,18,0.55,4,0.12,3,0.09,6,0.18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33
W_THA_SMK0_366_B1_1.txt.json,Smoking,THA,B1_1,18,0.44,0,0.0,4,0.1,16,0.39,1,0.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,41
W_THA_SMK0_036_B1_1.txt.json,Smoking,THA,B1_1,18,0.6,0,0.0,1,0.03,4,0.13,0,0.0,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,3,0.1,0,0.0,0,0.0,30
W_THA_PTJ0_288_B1_1.txt.json,Jobs,THA,B1_1,19,0.43,0,0.0,2,0.05,18,0.41,1,0.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.07,0,0.0,0,0.0,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,44
W_THA_SMK0_313_B1_1.txt.json,Smoking,THA,B1_1,20,0.57,2,0.06,2,0.06,4,0.11,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,4,0.11,0,0.0,0,0.0,35
W_THA_PTJ0_024_B1_1.txt.json,Jobs,THA,B1_1,20,0.39,13,0.25,1,0.02,4,0.08,1,0.02,3,0.06,0,0.0,0,0.0,0,0.0,1,0.02,3,0.06,0,0.0,1,0.02,0,0.0,0,0.0,4,0.08,0,0.0,0,0.0,51
W_THA_SMK0_209_B1_1.txt.json,Smoking,THA,B1_1,18,0.78,0,0.0,0,0.0,2,0.09,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23
W_THA_SMK0_162_B1_1.txt.json,Smoking,THA,B1_1,19,0.68,2,0.07,2,0.07,2,0.07,0,0.0,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,28
W_THA_SMK0_160_B1_1.txt.json,Smoking,THA,B1_1,20,0.57,1,0.03,1,0.03,6,0.17,1,0.03,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,3,0.09,0,0.0,0,0.0,35
W_THA_SMK0_350_B1_1.txt.json,Smoking,THA,B1_1,20,0.59,5,0.15,3,0.09,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,3,0.09,0,0.0,0,0.0,34
W_THA_SMK0_329_B1_1.txt.json,Smoking,THA,B1_1,22,0.63,0,0.0,5,0.14,2,0.06,2,0.06,2,0.06,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35
W_THA_PTJ0_199_B1_1.txt.json,Jobs,THA,B1_1,12,0.4,4,0.13,2,0.07,2,0.07,0,0.0,0,0.0,0,0.0,2,0.07,0,0.0,1,0.03,1,0.03,1,0.03,3,0.1,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,30
W_THA_SMK0_398_B1_1.txt.json,Smoking,THA,B1_1,10,0.38,0,0.0,3,0.12,4,0.15,2,0.08,0,0.0,0,0.0,2,0.08,0,0.0,0,0.0,3,0.12,0,0.0,0,0.0,0,0.0,0,0.0,2,0.08,0,0.0,0,0.0,26
W_THA_SMK0_198_B1_1.txt.json,Smoking,THA,B1_1,15,0.47,5,0.16,1,0.03,2,0.06,1,0.03,0,0.0,0,0.0,3,0.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.16,0,0.0,0,0.0,32
W_THA_SMK0_153_B1_1.txt.json,Smoking,THA,B1_1,16,0.47,0,0.0,3,0.09,6,0.18,1,0.03,0,0.0,0,0.0,4,0.12,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,34
W_THA_SMK0_078_B1_1.txt.json,Smoking,THA,B1_1,25,0.58,0,0.0,7,0.16,2,0.05,0,0.0,1,0.02,0,0.0,2,0.05,0,0.0,0,0.0,1,0.02,0,0.0,2,0.05,0,0.0,0,0.0,3,0.07,0,0.0,0,0.0,43
W_THA_SMK0_375_B1_1.txt.json,Smoking,THA,B1_1,27,0.71,0,0.0,2,0.05,2,0.05,2,0.05,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,38
W_THA_SMK0_320_B1_1.txt.json,Smoking,THA,B1_1,17,0.52,0,0.0,5,0.15,0,0.0,2,0.06,1,0.03,0,0.0,2,0.06,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,4,0.12,0,0.0,0,0.0,33
W_THA_SMK0_030_B1_1.txt.json,Smoking,THA,B1_1,19,0.63,2,0.07,4,0.13,2,0.07,0,0.0,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30
W_THA_PTJ0_047_B1_1.txt.json,Jobs,THA,B1_1,16,0.59,0,0.0,0,0.0,7,0.26,0,0.0,0,0.0,1,0.04,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,27
W_THA_SMK0_309_B1_1.txt.json,Smoking,THA,B1_1,28,0.61,0,0.0,3,0.07,10,0.22,0,0.0,4,0.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,46
W_THA_SMK0_159_B1_1.txt.json,Smoking,THA,B1_1,11,0.32,2,0.06,4,0.12,6,0.18,0,0.0,1,0.03,0,0.0,4,0.12,0,0.0,0,0.0,1,0.03,0,0.0,2,0.06,0,0.0,1,0.03,2,0.06,0,0.0,0,0.0,34
W_THA_PTJ0_247_B1_1.txt.json,Jobs,THA,B1_1,18,0.64,0,0.0,0,0.0,2,0.07,1,0.04,3,0.11,0,0.0,1,0.04,0,0.0,0,0.0,1,0.04,0,0.0,1,0.04,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,28
W_THA_SMK0_298_B1_1.txt.json,Smoking,THA,B1_1,10,0.23,2,0.05,5,0.12,14,0.33,1,0.02,1,0.02,0,0.0,0,0.0,0,0.0,1,0.02,2,0.05,0,0.0,0,0.0,0,0.0,2,0.05,5,0.12,0,0.0,0,0.0,43
W_THA_SMK0_089_B1_1.txt.json,Smoking,THA,B1_1,16,0.42,0,0.0,2,0.05,7,0.18,0,0.0,1,0.03,0,0.0,4,0.11,0,0.0,0,0.0,3,0.08,0,0.0,1,0.03,0,0.0,1,0.03,3,0.08,0,0.0,0,0.0,38
W_THA_PTJ0_385_B1_1.txt.json,Jobs,THA,B1_1,19,0.63,0,0.0,2,0.07,4,0.13,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,30
W_THA_PTJ0_213_B1_1.txt.json,Jobs,THA,B1_1,23,0.74,0,0.0,0,0.0,4,0.13,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,2,0.06,0,0.0,0,0.0,31
W_THA_SMK0_009_B1_1.txt.json,Smoking,THA,B1_1,12,0.33,0,0.0,4,0.11,11,0.31,2,0.06,0,0.0,0,0.0,3,0.08,0,0.0,0,0.0,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,36
W_THA_PTJ0_033_B1_1.txt.json,Jobs,THA,B1_1,21,0.53,0,0.0,4,0.1,6,0.15,0,0.0,1,0.03,0,0.0,2,0.05,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,0,0.0,0,0.0,4,0.1,0,0.0,0,0.0,40
W_THA_SMK0_074_B1_1.txt.json,Smoking,THA,B1_1,16,0.48,0,0.0,1,0.03,6,0.18,0,0.0,1,0.03,0,0.0,2,0.06,0,0.0,0,0.0,1,0.03,0,0.0,1,0.03,0,0.0,1,0.03,4,0.12,0,0.0,0,0.0,33
W_THA_SMK0_339_B1_1.txt.json,Smoking,THA,B1_1,13,0.5,0,0.0,1,0.04,4,0.15,3,0.12,1,0.04,0,0.0,2,0.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.08,0,0.0,0,0.0,26
W_THA_PTJ0_197_B1_1.txt.json,Jobs,THA,B1_1,16,0.5,0,0.0,1,0.03,0,0.0,2,0.06,1,0.03,0,0.0,3,0.09,0,0.0,2,0.06,1,0.03,0,0.0,1,0.03,0,0.0,1,0.03,4,0.12,0,0.0,0,0.0,32
W_THA_PTJ0_298_B1_1.txt.json,Jobs,THA,B1_1,17,0.52,2,0.06,3,0.09,4,0.12,2,0.06,3,0.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,33
W_THA_PTJ0_284_B1_1.txt.json,Jobs,THA,B1_1,22,0.61,2,0.06,4,0.11,1,0.03,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,3,0.08,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,36
W_THA_SMK0_385_B1_1.txt.json,Smoking,THA,B1_1,14,0.44,2,0.06,0,0.0,9,0.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,3,0.09,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,32
W_THA_PTJ0_028_B1_1.txt.json,Jobs,THA,B1_1,25,0.61,2,0.05,0,0.0,6,0.15,3,0.07,1,0.02,0,0.0,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.07,0,0.0,0,0.0,41
W_THA_SMK0_177_B1_1.txt.json,Smoking,THA,B1_1,20,0.56,2,0.06,0,0.0,6,0.17,1,0.03,1,0.03,0,0.0,3,0.08,0,0.0,1,0.03,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,36
W_THA_PTJ0_160_B1_1.txt.json,Jobs,THA,B1_1,19,0.45,0,0.0,5,0.12,8,0.19,1,0.02,2,0.05,0,0.0,2,0.05,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,0,0.0,0,0.0,3,0.07,0,0.0,0,0.0,42
W_THA_PTJ0_310_B1_1.txt.json,Jobs,THA,B1_1,14,0.4,4,0.11,1,0.03,6,0.17,1,0.03,1,0.03,0,0.0,0,0.0,0,0.0,1,0.03,5,0.14,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,35
W_THA_PTJ0_113_B1_1.txt.json,Jobs,THA,B1_1,8,0.2,2,0.05,6,0.15,6,0.15,3,0.07,1,0.02,0,0.0,3,0.07,0,0.0,0,0.0,1,0.02,0,0.0,1,0.02,0,0.0,0,0.0,10,0.24,0,0.0,0,0.0,41
W_THA_SMK0_355_B1_1.txt.json,Smoking,THA,B1_1,19,0.53,2,0.06,3,0.08,4,0.11,0,0.0,1,0.03,0,0.0,2,0.06,0,0.0,0,0.0,5,0.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36
W_THA_PTJ0_375_B1_1.txt.json,Jobs,THA,B1_1,18,0.49,0,0.0,7,0.19,4,0.11,0,0.0,2,0.05,1,0.03,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,2,0.05,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,37
W_THA_SMK0_099_B1_1.txt.json,Smoking,THA,B1_1,16,0.46,0,0.0,3,0.09,12,0.34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,1,0.03,2,0.06,0,0.0,0,0.0,35
W_THA_PTJ0_041_B1_1.txt.json,Jobs,THA,B1_1,20,0.43,6,0.13,3,0.06,6,0.13,1,0.02,0,0.0,1,0.02,5,0.11,0,0.0,0,0.0,2,0.04,0,0.0,0,0.0,0,0.0,0,0.0,3,0.06,0,0.0,0,0.0,47
W_THA_PTJ0_098_B1_1.txt.json,Jobs,THA,B1_1,18,0.53,0,0.0,3,0.09,8,0.24,0,0.0,2,0.06,0,0.0,2,0.06,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34
W_THA_PTJ0_289_B1_1.txt.json,Jobs,THA,B1_1,11,0.38,0,0.0,0,0.0,11,0.38,1,0.03,0,0.0,0,0.0,2,0.07,0,0.0,1,0.03,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,29
W_THA_PTJ0_056_B1_1.txt.json,Jobs,THA,B1_1,23,0.55,2,0.05,3,0.07,0,0.0,3,0.07,0,0.0,0,0.0,3,0.07,0,0.0,0,0.0,5,0.12,0,0.0,1,0.02,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,42
W_THA_SMK0_213_B1_1.txt.json,Smoking,THA,B1_1,14,0.45,0,0.0,1,0.03,14,0.45,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31
W_THA_SMK0_323_B1_1.txt.json,Smoking,THA,B1_1,20,0.69,0,0.0,4,0.14,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.1,0,0.0,0,0.0,29
W_THA_PTJ0_322_B1_1.txt.json,Jobs,THA,B1_1,11,0.38,0,0.0,1,0.03,7,0.24,1,0.03,1,0.03,0,0.0,3,0.1,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,4,0.14,0,0.0,0,0.0,29
W_THA_PTJ0_059_B1_1.txt.json,Jobs,THA,B1_1,17,0.44,2,0.05,5,0.13,2,0.05,1,0.03,1,0.03,0,0.0,3,0.08,0,0.0,1,0.03,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,6,0.15,0,0.0,0,0.0,39
W_THA_SMK0_039_B1_1.txt.json,Smoking,THA,B1_1,15,0.34,4,0.09,3,0.07,12,0.27,0,0.0,1,0.02,0,0.0,2,0.05,0,0.0,0,0.0,5,0.11,0,0.0,0,0.0,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,44
W_THA_PTJ0_348_B1_1.txt.json,Jobs,THA,B1_1,18,0.58,0,0.0,2,0.06,4,0.13,2,0.06,1,0.03,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,31
W_THA_PTJ0_129_B1_1.txt.json,Jobs,THA,B1_1,22,0.65,2,0.06,2,0.06,4,0.12,1,0.03,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,34
W_THA_PTJ0_373_B1_1.txt.json,Jobs,THA,B1_1,20,0.59,2,0.06,1,0.03,4,0.12,2,0.06,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,3,0.09,0,0.0,0,0.0,34
W_THA_SMK0_075_B1_1.txt.json,Smoking,THA,B1_1,21,0.66,4,0.12,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,1,0.03,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,32
W_THA_PTJ0_123_B1_1.txt.json,Jobs,THA,B1_1,11,0.41,0,0.0,2,0.07,4,0.15,0,0.0,1,0.04,0,0.0,1,0.04,0,0.0,0,0.0,1,0.04,0,0.0,2,0.07,0,0.0,0,0.0,5,0.19,0,0.0,0,0.0,27
W_CHN_SMK0_018_B1_2.txt.json,Smoking,CHN,B1_2,23,0.96,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24
W_CHN_SMK0_325_B1_2.txt.json,Smoking,CHN,B1_2,21,0.58,0,0.0,7,0.19,0,0.0,2,0.06,2,0.06,0,0.0,2,0.06,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,36
W_CHN_SMK0_177_B1_2.txt.json,Smoking,CHN,B1_2,26,0.63,2,0.05,3,0.07,2,0.05,0,0.0,3,0.07,0,0.0,4,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,41
W_CHN_SMK0_379_B1_2.txt.json,Smoking,CHN,B1_2,22,0.65,1,0.03,1,0.03,4,0.12,0,0.0,1,0.03,1,0.03,3,0.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,34
W_CHN_SMK0_226_B1_2.txt.json,Smoking,CHN,B1_2,20,0.56,4,0.11,4,0.11,2,0.06,1,0.03,3,0.08,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36
W_CHN_SMK0_306_B1_2.txt.json,Smoking,CHN,B1_2,22,0.61,0,0.0,3,0.08,4,0.11,1,0.03,3,0.08,0,0.0,2,0.06,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36
W_CHN_PTJ0_151_B1_2.txt.json,Jobs,CHN,B1_2,9,0.39,0,0.0,1,0.04,8,0.35,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,1,0.04,0,0.0,0,0.0,2,0.09,0,0.0,0,0.0,23
W_CHN_PTJ0_226_B1_2.txt.json,Jobs,CHN,B1_2,26,0.5,0,0.0,2,0.04,16,0.31,2,0.04,1,0.02,0,0.0,2,0.04,0,0.0,0,0.0,2,0.04,0,0.0,0,0.0,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,52
W_CHN_PTJ0_303_B1_2.txt.json,Jobs,CHN,B1_2,18,0.69,0,0.0,2,0.08,2,0.08,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,2,0.08,0,0.0,0,0.0,26
W_CHN_SMK0_180_B1_2.txt.json,Smoking,CHN,B1_2,11,0.37,0,0.0,1,0.03,6,0.2,2,0.07,1,0.03,0,0.0,3,0.1,0,0.0,0,0.0,2,0.07,0,0.0,1,0.03,0,0.0,0,0.0,3,0.1,0,0.0,0,0.0,30
W_CHN_PTJ0_221_B1_2.txt.json,Jobs,CHN,B1_2,27,0.56,0,0.0,4,0.08,6,0.12,1,0.02,3,0.06,0,0.0,0,0.0,0,0.0,2,0.04,3,0.06,0,0.0,1,0.02,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,48
W_CHN_PTJ0_019_B1_2.txt.json,Jobs,CHN,B1_2,19,0.46,4,0.1,3,0.07,10,0.24,0,0.0,1,0.02,1,0.02,1,0.02,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,41
W_CHN_PTJ0_009_B1_2.txt.json,Jobs,CHN,B1_2,14,0.48,0,0.0,1,0.03,4,0.14,2,0.07,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,2,0.07,0,0.0,1,0.03,0,0.0,0,0.0,3,0.1,0,0.0,0,0.0,29
W_CHN_SMK0_280_B1_2.txt.json,Smoking,CHN,B1_2,23,0.53,2,0.05,5,0.12,6,0.14,1,0.02,1,0.02,0,0.0,3,0.07,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,43
W_CHN_SMK0_272_B1_2.txt.json,Smoking,CHN,B1_2,16,0.5,0,0.0,8,0.25,0,0.0,0,0.0,2,0.06,0,0.0,4,0.12,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,32
W_CHN_SMK0_377_B1_2.txt.json,Smoking,CHN,B1_2,14,0.52,2,0.07,3,0.11,0,0.0,1,0.04,1,0.04,0,0.0,2,0.07,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,1,0.04,1,0.04,0,0.0,0,0.0,27
W_CHN_SMK0_324_B1_2.txt.json,Smoking,CHN,B1_2,23,0.64,4,0.11,1,0.03,0,0.0,1,0.03,1,0.03,0,0.0,3,0.08,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,36
W_CHN_SMK0_267_B1_2.txt.json,Smoking,CHN,B1_2,15,0.38,2,0.05,7,0.18,6,0.15,0,0.0,0,0.0,0,0.0,4,0.1,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,0,0.0,0,0.0,3,0.08,0,0.0,0,0.0,39
W_CHN_SMK0_388_B1_2.txt.json,Smoking,CHN,B1_2,15,0.45,2,0.06,2,0.06,5,0.15,2,0.06,4,0.12,0,0.0,1,0.03,0,0.0,1,0.03,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33
W_CHN_PTJ0_374_B1_2.txt.json,Jobs,CHN,B1_2,18,0.51,4,0.11,0,0.0,7,0.2,1,0.03,2,0.06,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35
W_CHN_SMK0_287_B1_2.txt.json,Smoking,CHN,B1_2,20,0.61,0,0.0,4,0.12,6,0.18,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33
W_CHN_PTJ0_016_B1_2.txt.json,Jobs,CHN,B1_2,9,0.29,0,0.0,2,0.06,12,0.39,2,0.06,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.16,0,0.0,0,0.0,31
